,User,CouponCode,Category,SubCategory,Type,Company,Redeemed,CouponDiscount,AmountSpent,Clicked,TimeStamp
8759,84-6702750,TRAV-RAI-BOO-20,TRAVEL,RAILLWAY,METRO,BOOKMYTRIP,1,20,7000,1,2020-08-07 11:42:40
8760,45-0370403,ENTE-SPO-ISL-20,ENTERTAINMENT,SPORTS,FOOTBALL,ISL,0,20,1450,0,2020-09-18 22:58:11
8761,86-8267630,ENTE-EVE-LON-20,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,LONDONBAY,1,20,1400,0,2019-05-15 16:32:36
8762,82-3665695,REAP-LAD-ZAR-10,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,ZARA,1,10,450,0,2018-07-15 10:31:27
8763,73-4090520,REAP-ACC-MON-30,RETAIL_APPAREL,ACCESSORIES,SHOES,MONA,1,30,1800,0,2022-02-14 00:21:27
8764,54-3442715,TRAV-RAI-BOO-50,TRAVEL,RAILLWAY,DAILYTRAIN,BOOKMYTRIP,1,50,47450,1,2018-03-18 07:15:07
8765,68-2976167,TRAV-AIR-GOI-20,TRAVEL,AIR,DOMESTIC,GOIBIBO,0,20,10750,0,2020-06-17 12:22:58
8766,97-6743641,ELEC-MIN-BOA-40,ELECTRONIC,MINIAPPLIANCES,EARPHONE,BOAT,1,40,4300,0,2019-04-05 00:55:52
8767,54-7393512,FOBV-CON-MIN-20,FOOD_BEVERAGES,CONTINENTAL,SPAGHETTI,MINIITTILA,0,20,650,1,2018-04-06 22:46:54
8768,29-7518492,REAP-LAD-PLE-30,RETAIL_APPAREL,LADIESWESTERNWEAR,PANTWOMEN,PLEATO,0,30,1900,0,2020-07-07 16:08:53
8769,62-9073553,FOBV-SOF-PEP-20,FOOD_BEVERAGES,SOFTDRINKS,LIME,PEPSI,0,20,550,0,2020-06-25 05:17:02
8770,69-3277173,TRAV-RAI-MUM-50,TRAVEL,RAILLWAY,METRO,MUMBAIMETRO,1,50,48250,0,2018-05-19 13:51:09
8771,18-8894173,ELEC-BIG-LG-10,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,LG,1,10,1300,1,2019-12-20 06:16:51
8772,86-5754358,REAP-LAD-H&M-10,RETAIL_APPAREL,LADIESWESTERNWEAR,BLOUSE,H&M,1,10,600,0,2018-12-30 03:24:55
8773,60-3791117,FOBV-ALC-JHO-20,FOOD_BEVERAGES,ALCOHOL,WHISKEY,JHONIEE,0,20,600,0,2022-01-01 18:38:18
8774,79-1611660,REAP-MEN-LEV-20,RETAIL_APPAREL,MENSWESTERNWEAR,PANTMEN,LEVIS,0,20,1600,1,2020-01-27 04:54:54
8775,29-0603556,REAP-ACC-BLA-10,RETAIL_APPAREL,ACCESSORIES,BOW,BLACKSMITH,0,10,850,0,2019-07-20 05:50:41
8776,02-2999940,ENTE-EVE-TEC-20,ENTERTAINMENT,EVENTS,EXHIBITION,TECHNOCRATS,0,20,1000,1,2021-02-12 15:32:25
8777,38-8644225,TRAV-ROA-TOM-40,TRAVEL,ROAD,BUS,TOM&COOKS,0,40,29650,0,2020-09-10 16:40:22
8778,50-1192305,TRAV-ROA-UBE-40,TRAVEL,ROAD,TAXI,UBER,0,40,30750,0,2019-06-09 05:17:26
8779,32-1675996,FOBV-SOF-PEP-30,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,PEPSI,1,30,850,1,2020-12-19 21:04:11
8780,45-4444196,ENTE-MOV-PVR-10,ENTERTAINMENT,MOVIE,HINDI,PVR,0,10,350,1,2020-09-17 19:17:14
8781,22-4863527,ENTE-CON-REG-10,ENTERTAINMENT,CONCERTS,CLASICAL,REGAL,0,10,350,0,2020-05-25 23:31:07
8782,00-8547019,FOBV-ALC-JHO-20,FOOD_BEVERAGES,ALCOHOL,WHISKEY,JHONIEE,1,20,750,1,2019-01-29 20:29:06
8783,92-9425449,FOBV-FAS-PVR-10,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,PVR,0,10,100,0,2022-03-13 00:19:50
8784,31-9936312,FOBV-CON-CHE-20,FOOD_BEVERAGES,CONTINENTAL,PASTA,CHEFCHOICE,0,20,550,1,2018-09-06 07:53:13
8785,13-2380797,ELEC-MIN-SON-20,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SONY,0,20,1800,0,2020-12-10 19:35:52
8786,27-5002233,ENTE-CAR-KID-20,ENTERTAINMENT,CARNIVAL,FUNFAIR,KIDSSPECIAL,1,20,1300,0,2020-08-25 07:36:54
8787,91-9627755,ENTE-SPO-IND-30,ENTERTAINMENT,SPORTS,CRICKET,INDIA,1,30,1750,0,2018-03-06 05:13:40
8788,17-3092259,FOBV-FAS-PVR-20,FOOD_BEVERAGES,FASTFOOD,BURGERS,PVR,0,20,750,0,2020-03-23 05:39:47
8789,97-5882780,REAP-ACC-MAD-30,RETAIL_APPAREL,ACCESSORIES,SHOES,MADISSON,1,30,1900,1,2018-04-20 21:51:45
8790,30-9187395,ELEC-BIG-CRO-15,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,CROMA,0,15,1650,1,2020-11-20 23:22:09
8791,40-5094567,FOBV-FAS-JOE-10,FOOD_BEVERAGES,FASTFOOD,PIZZA,JOEY,1,10,300,1,2020-06-08 11:44:30
8792,56-5397915,ENTE-CAR-AFR-10,ENTERTAINMENT,CARNIVAL,CIRCUS,AFROCIRCUS,1,10,300,0,2020-07-26 16:17:28
8793,84-2564176,REAP-ETH-MAN-10,RETAIL_APPAREL,ETHINICWEAR,SAREE,MANYA,0,10,800,0,2020-09-24 22:25:07
8794,74-6456234,FOBV-SOF-PEP-20,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,PEPSI,1,20,500,0,2019-09-30 13:54:49
8795,29-9175953,ENTE-EVE-MSM-30,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,MSME,0,30,1900,0,2019-06-20 19:12:17
8796,51-2463581,TRAV-WAT-CNT-40,TRAVEL,WATER,FERRI,CNTTRAVEL,1,40,30350,1,2019-09-06 15:43:02
8797,08-4644187,FOBV-WAR-NES-20,FOOD_BEVERAGES,WARMDRINKS,COFFEE,NESCAFE,1,20,800,1,2018-03-27 01:30:00
8798,02-7618038,REAP-COS-RED-10,RETAIL_APPAREL,COSMETICS,LIPSTICK,REDLIPS,1,10,750,0,2022-03-04 22:53:40
8799,72-1089908,REAP-LAD-PLE-30,RETAIL_APPAREL,LADIESWESTERNWEAR,TOP,PLEATO,1,30,1950,0,2019-09-11 14:45:45
8800,47-5043414,TRAV-AIR-BOO-30,TRAVEL,AIR,INTERNATIONAL,BOOKMYTRIP,0,30,20300,1,2020-10-29 09:26:45
8801,58-7611952,REAP-ETH-WES-20,RETAIL_APPAREL,ETHINICWEAR,SALVAAR,WESTSIDE,0,20,1600,1,2019-04-25 12:37:36
8802,65-9810609,ELEC-BIG-SAM-40,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,SAMSUNG,1,40,4050,0,2018-10-16 08:06:42
8803,72-4847540,TRAV-ROA-UBE-30,TRAVEL,ROAD,VEHICLE,UBER,0,30,19050,1,2019-05-17 20:37:00
8804,82-0346821,TRAV-AIR-TOM-25,TRAVEL,AIR,DOMESTIC,TOM&COOKS,1,25,13250,1,2021-08-05 08:39:51
8805,09-6211062,TRAV-RAI-BOO-40,TRAVEL,RAILLWAY,DAILYTRAIN,BOOKMYTRIP,1,40,30600,1,2020-09-20 15:33:14
8806,86-8007098,ELEC-BIG-LG-40,ELECTRONIC,BIGAPPLIANCES,FRIDGE,LG,0,40,4650,0,2018-11-15 00:52:39
8807,63-2827827,TRAV-RAI-MRD-30,TRAVEL,RAILLWAY,TRAM,MRDC,1,30,25650,1,2019-01-27 03:43:39
8808,37-4033678,ENTE-MUS-NAT-20,ENTERTAINMENT,MUSEUMS,HISTORY,NATIONALMUSEUMOFINDIA,1,20,1550,1,2021-08-15 01:52:29
8809,54-9376611,TRAV-RAI-BOO-20,TRAVEL,RAILLWAY,TRAM,BOOKMYTRIP,0,20,6300,1,2021-02-22 17:15:12
8810,97-3195478,FOBV-FAS-CHI-15,FOOD_BEVERAGES,FASTFOOD,BURGERS,CHIPOTLE,1,15,450,0,2019-08-28 10:47:19
8811,85-1657303,REAP-ACC-ZEN-5,RETAIL_APPAREL,ACCESSORIES,EARINGS,ZENMME,1,5,300,1,2020-07-05 08:07:52
8812,33-8207563,TRAV-ROA-STA-35,TRAVEL,ROAD,BUS,STATETRAVELLER,0,35,28850,0,2020-09-07 05:50:47
8813,94-2738920,TRAV-RAI-MRD-20,TRAVEL,RAILLWAY,TRAM,MRDC,1,20,10100,1,2022-04-06 19:46:10
8814,54-2360051,ENTE-EVE-TEC-10,ENTERTAINMENT,EVENTS,EXHIBITION,TECHNOCRATS,0,10,300,1,2022-06-01 10:29:00
8815,41-1648510,TRAV-AIR-IND-20,TRAVEL,AIR,DOMESTIC,INDIGO,0,20,11500,1,2021-02-07 08:55:07
8816,46-9041664,TRAV-AIR-BOO-40,TRAVEL,AIR,INTERNATIONAL,BOOKMYTRIP,1,40,36500,1,2021-08-19 02:58:58
8817,32-2357533,TRAV-ROA-UBE-40,TRAVEL,ROAD,VEHICLE,UBER,1,40,42300,1,2021-12-23 02:41:26
8818,55-5200681,ENTE-MOV-PVR-20,ENTERTAINMENT,MOVIE,HINDI,PVR,0,20,1500,0,2021-11-10 03:55:02
8819,88-6876099,TRAV-AIR-GOI-30,TRAVEL,AIR,INTERNATIONAL,GOIBIBO,0,30,24100,1,2021-05-29 22:22:59
8820,40-5094562,TRAV-ROA-STA-30,TRAVEL,ROAD,BUS,STATETRAVELLER,1,30,24050,1,2022-02-23 11:16:23
8821,30-4428546,ELEC-MIN-APP-40,ELECTRONIC,MINIAPPLIANCES,TABLET,APPLE,0,40,4200,0,2022-01-15 07:49:04
8822,23-0616916,ELEC-MIN-SON-20,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SONY,1,20,2600,0,2021-12-04 09:18:24
8823,99-7297613,ELEC-BIG-WHI-30,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,WHIRPOOL,0,30,3300,1,2018-10-17 07:11:26
8824,77-7098918,REAP-ETH-ALA-20,RETAIL_APPAREL,ETHINICWEAR,DHOTI,ALAYA,1,20,1600,1,2019-04-15 00:22:26
8825,53-4589796,FOBV-WAR-TAT-5,FOOD_BEVERAGES,WARMDRINKS,COFFEE,TATA,1,5,50,0,2021-12-17 12:14:34
8826,68-8362375,ENTE-CAR-PAR-10,ENTERTAINMENT,CARNIVAL,FUNFAIR,PARTYPOPPERS,0,10,850,1,2018-09-10 04:43:10
8827,24-9078999,FOBV-FAS-PVR-20,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,PVR,0,20,650,0,2020-09-05 17:56:39
8828,35-2081911,TRAV-RAI-BOO-40,TRAVEL,RAILLWAY,DAILYTRAIN,BOOKMYTRIP,1,40,34300,1,2018-01-26 06:22:46
8829,53-5400871,TRAV-WAT-M2M-45,TRAVEL,WATER,FERRI,M2M,1,45,43850,1,2021-04-05 03:21:17
8830,69-3277173,ENTE-MOV-MOV-15,ENTERTAINMENT,MOVIE,ENGLISH,MOVIETIME,0,15,950,0,2019-09-14 08:36:05
8831,03-2683253,FOBV-WAR-SOC-5,FOOD_BEVERAGES,WARMDRINKS,TEA,SOCIETY,1,5,50,0,2020-09-27 18:15:35
8832,63-3686041,TRAV-ROA-OLA-40,TRAVEL,ROAD,VEHICLE,OLA,0,40,41200,1,2021-03-25 12:26:55
8833,84-8138479,REAP-ACC-ALD-5,RETAIL_APPAREL,ACCESSORIES,SHOES,ALDO,1,5,350,0,2021-09-26 14:40:27
8834,53-2646544,ENTE-SPO-FIF-30,ENTERTAINMENT,SPORTS,FOOTBALL,FIFA,0,30,1950,0,2020-04-27 19:52:33
8835,09-2526397,ELEC-BIG-LG-20,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,LG,1,20,2050,1,2022-03-07 19:48:51
8836,77-2385343,TRAV-RAI-MUM-20,TRAVEL,RAILLWAY,DAILYTRAIN,MUMBAILOCAL,0,20,11950,0,2018-07-06 06:51:36
8837,80-4030178,TRAV-RAI-IRC-20,TRAVEL,RAILLWAY,INTERSTATETRAIN,IRCTC,1,20,8350,0,2019-01-28 03:02:26
8838,40-5192772,ELEC-BIG-LG-40,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,LG,1,40,4650,0,2018-10-30 00:56:58
8839,88-9537200,ELEC-BIG-SAM-10,ELECTRONIC,BIGAPPLIANCES,FRIDGE,SAMSUNG,0,10,1050,0,2020-09-02 08:17:53
8840,69-4499690,FOBV-CON-CAF-10,FOOD_BEVERAGES,CONTINENTAL,EUROPEAN,CAFEBLEU,0,10,150,1,2019-12-29 20:48:33
8841,92-5832058,ELEC-BIG-LG-30,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,LG,1,30,3300,1,2019-05-22 11:51:17
8842,78-9464383,TRAV-ROA-OLA-45,TRAVEL,ROAD,VEHICLE,OLA,1,45,43550,0,2020-02-27 16:31:29
8843,76-0590071,ELEC-MIN-DEL-10,ELECTRONIC,MINIAPPLIANCES,LAPTOP,DELL,1,10,1100,1,2019-12-01 15:33:52
8844,53-2656474,FOBV-CON-MIN-20,FOOD_BEVERAGES,CONTINENTAL,SPAGHETTI,MINIITTILA,0,20,800,0,2021-03-20 08:58:16
8845,41-0147899,ENTE-CAR-PAR-30,ENTERTAINMENT,CARNIVAL,FUNFAIR,PARTYPOPPERS,1,30,1950,1,2021-09-28 23:42:01
8846,20-5796554,TRAV-ROA-UBE-25,TRAVEL,ROAD,VEHICLE,UBER,1,25,12650,0,2021-08-01 17:40:24
8847,57-1702031,REAP-COS-SHI-30,RETAIL_APPAREL,COSMETICS,GEL,SHINE,1,30,1900,0,2018-08-26 07:47:41
8848,81-3126243,ELEC-BIG-SAM-30,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,0,30,3000,0,2021-04-20 02:58:21
8849,90-9964360,FOBV-ALC-KIN-20,FOOD_BEVERAGES,ALCOHOL,BEER,KINGFISHER,1,20,550,1,2022-02-14 18:27:11
8850,65-6229128,TRAV-RAI-IND-20,TRAVEL,RAILLWAY,DAILYTRAIN,INDIANRAIL,1,20,9100,0,2019-07-07 08:33:16
8851,44-2434184,FOBV-WAR-NES-20,FOOD_BEVERAGES,WARMDRINKS,COFFEE,NESCAFE,1,20,500,1,2020-05-07 17:27:31
8852,21-2243941,FOBV-FAS-PIZ-20,FOOD_BEVERAGES,FASTFOOD,PIZZA,PIZZAHUT,1,20,800,0,2021-11-05 01:20:48
8853,96-5357035,ELEC-BIG-WHI-30,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,WHIRPOOL,1,30,3450,0,2019-03-14 08:58:50
8854,24-4152715,ELEC-BIG-LG-20,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,LG,0,20,2700,0,2022-04-04 01:01:58
8855,65-3585082,TRAV-ROA-OLA-30,TRAVEL,ROAD,VEHICLE,OLA,1,30,23300,0,2019-05-08 04:38:59
8856,42-3728483,ENTE-MOV-CIN-20,ENTERTAINMENT,MOVIE,FORIEGN,CINEPOLIS,1,20,1450,1,2022-04-19 09:43:20
8857,79-4432448,FOBV-SOF-PEP-20,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,PEPSI,1,20,500,0,2019-03-10 09:14:56
8858,78-3797127,FOBV-ALC-KIN-20,FOOD_BEVERAGES,ALCOHOL,BEER,KINGFISHER,1,20,550,1,2018-02-24 04:26:37
8859,49-3141163,ENTE-MUS-JEH-20,ENTERTAINMENT,MUSEUMS,ART,JEHANGIR,1,20,1300,0,2020-08-11 19:58:56
8860,60-0208166,ENTE-MUS-POP-20,ENTERTAINMENT,MUSEUMS,ART,POPCULTUREMUMBAI,1,20,1400,1,2022-01-07 05:19:07
8861,52-5668063,ENTE-MOV-CIN-10,ENTERTAINMENT,MOVIE,ENGLISH,CINEPOLIS,1,10,600,1,2019-01-27 08:43:18
8862,01-4469031,TRAV-ROA-OLA-30,TRAVEL,ROAD,VEHICLE,OLA,0,30,19200,1,2019-06-10 05:39:58
8863,08-1175778,TRAV-WAT-M2M-30,TRAVEL,WATER,FERRI,M2M,1,30,24900,1,2020-09-12 08:35:24
8864,06-6158080,TRAV-ROA-UBE-30,TRAVEL,ROAD,TAXI,UBER,0,30,26150,0,2020-07-31 12:46:44
8865,46-7447922,ENTE-EVE-INT-10,ENTERTAINMENT,EVENTS,TECHCONFERENCE,INTERNATIONALCONFERENCE,1,10,300,0,2020-02-05 09:39:58
8866,87-1796067,ELEC-BIG-SAM-40,ELECTRONIC,BIGAPPLIANCES,TV,SAMSUNG,1,40,4050,0,2020-12-01 02:15:56
8867,50-5049448,TRAV-RAI-BOO-20,TRAVEL,RAILLWAY,DAILYTRAIN,BOOKMYTRIP,1,20,6300,0,2022-02-26 00:00:50
8868,43-6206518,ENTE-SPO-IND-5,ENTERTAINMENT,SPORTS,CRICKET,INDIA,1,5,200,1,2019-02-27 02:32:07
8869,08-4059853,ELEC-BIG-SAM-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,SAMSUNG,1,30,3200,1,2021-02-27 23:59:21
8870,56-3923191,ENTE-MOV-INO-10,ENTERTAINMENT,MOVIE,FORIEGN,INOX,0,10,550,0,2018-12-09 20:31:20
8871,99-8314120,FOBV-CON-MAG-5,FOOD_BEVERAGES,CONTINENTAL,PASTA,MAGGI,1,5,50,0,2020-07-19 22:38:00
8872,72-1079273,REAP-COS-YAR-5,RETAIL_APPAREL,COSMETICS,POWDER,YARDLEY,1,5,350,0,2019-04-09 03:42:41
8873,22-5081286,FOBV-WAR-TAT-20,FOOD_BEVERAGES,WARMDRINKS,COFFEE,TATA,0,20,800,0,2020-05-04 08:42:16
8874,81-3543702,ENTE-MOV-PVR-20,ENTERTAINMENT,MOVIE,REGIONAL,PVR,0,20,1350,0,2020-11-19 23:38:30
8875,11-2919051,TRAV-RAI-BOO-50,TRAVEL,RAILLWAY,TRAM,BOOKMYTRIP,0,50,46150,0,2018-05-13 04:58:56
8876,74-7033422,ELEC-MIN-DEL-10,ELECTRONIC,MINIAPPLIANCES,LAPTOP,DELL,0,10,1400,0,2021-06-19 21:36:28
8877,53-2656474,ELEC-MIN-SON-20,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SONY,1,20,1850,1,2019-04-25 00:04:12
8878,35-5130446,REAP-LAD-PLE-10,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,PLEATO,1,10,650,1,2021-06-02 01:16:35
8879,06-4925971,TRAV-AIR-BOO-40,TRAVEL,AIR,INTERNATIONAL,BOOKMYTRIP,0,40,35450,1,2019-03-15 04:47:59
8880,92-7651210,ELEC-MIN-SAM-25,ELECTRONIC,MINIAPPLIANCES,TABLET,SAMSUNG,0,25,2800,0,2019-12-15 17:30:26
8881,73-1582929,TRAV-ROA-GOI-40,TRAVEL,ROAD,BUS,GOIBIBO,1,40,31150,1,2019-01-04 14:07:21
8882,56-1672130,TRAV-AIR-TOM-40,TRAVEL,AIR,INTERNATIONAL,TOM&COOKS,1,40,31700,1,2019-01-22 08:02:24
8883,96-6788545,TRAV-RAI-MRD-30,TRAVEL,RAILLWAY,TRAM,MRDC,0,30,23050,1,2018-03-22 07:59:55
8884,35-7128760,REAP-ETH-COL-20,RETAIL_APPAREL,ETHINICWEAR,SALVAAR,COLORSOFINDIA,1,20,1300,0,2018-04-08 09:58:46
8885,78-5973617,ELEC-BIG-CRO-40,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,CROMA,0,40,4950,0,2020-07-07 06:03:00
8886,96-5387142,ENTE-MUS-POP-25,ENTERTAINMENT,MUSEUMS,ART,POPCULTUREMUMBAI,1,25,1700,1,2021-07-26 08:12:42
8887,65-2281421,ELEC-BIG-IGE-20,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,20,1750,0,2018-03-06 23:50:52
8888,06-3074168,ELEC-BIG-IGE-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,30,3500,1,2018-02-04 05:28:52
8889,75-2179162,TRAV-RAI-BOO-40,TRAVEL,RAILLWAY,METRO,BOOKMYTRIP,0,40,41000,0,2018-06-08 13:59:13
8890,18-8428476,TRAV-ROA-BOO-30,TRAVEL,ROAD,TEMPO,BOOKMYTRIP,1,30,14200,1,2018-11-08 14:52:01
8891,95-1260573,ENTE-SPO-IND-30,ENTERTAINMENT,SPORTS,CRICKET,INDIA,1,30,1750,0,2020-12-06 14:52:08
8892,16-1267191,TRAV-RAI-MUM-50,TRAVEL,RAILLWAY,DAILYTRAIN,MUMBAILOCAL,1,50,48850,1,2020-01-24 21:22:56
8893,46-1861789,ELEC-BIG-SON-10,ELECTRONIC,BIGAPPLIANCES,TV,SONY,1,10,1250,1,2021-06-28 02:11:47
8894,81-3543702,TRAV-RAI-IND-20,TRAVEL,RAILLWAY,DAILYTRAIN,INDIANRAIL,1,20,9050,0,2018-09-07 06:46:43
8895,65-9878313,ENTE-SPO-IPL-30,ENTERTAINMENT,SPORTS,CRICKET,IPL,0,30,1800,0,2019-02-24 18:10:06
8896,34-8318942,ELEC-BIG-SAM-20,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,1,20,1900,1,2020-10-17 06:52:18
8897,39-6248460,TRAV-RAI-BOO-25,TRAVEL,RAILLWAY,TRAM,BOOKMYTRIP,1,25,13350,1,2020-05-01 07:50:23
8898,69-1784849,REAP-ACC-NIK-30,RETAIL_APPAREL,ACCESSORIES,SHOES,NIKE,1,30,1800,0,2020-11-21 08:56:01
8899,05-6557197,REAP-LAD-H&M-10,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,H&M,0,10,950,1,2021-04-02 12:27:55
8900,48-0939466,REAP-MEN-CHE-20,RETAIL_APPAREL,MENSWESTERNWEAR,BLAZZER,CHECKUPS,1,20,1450,1,2020-09-10 08:58:28
8901,92-6143097,REAP-ETH-SAD-10,RETAIL_APPAREL,ETHINICWEAR,SAREE,SADHNA,1,10,900,1,2019-10-23 04:27:55
8902,73-2084397,REAP-COS-LAC-10,RETAIL_APPAREL,COSMETICS,CREAM,LAC,1,10,400,0,2018-07-08 17:37:18
8903,60-6043229,FOBV-FAS-PVR-20,FOOD_BEVERAGES,FASTFOOD,BURGERS,PVR,0,20,550,1,2018-11-06 00:49:01
8904,83-1978493,FOBV-FAS-DOM-10,FOOD_BEVERAGES,FASTFOOD,PIZZA,DOMINO,1,10,200,0,2019-11-15 13:02:28
8905,95-0075437,ENTE-MUS-CST-10,ENTERTAINMENT,MUSEUMS,HISTORY,CSTMUSEUM,0,10,850,0,2021-06-14 07:04:59
8906,29-5105556,REAP-COS-GAR-5,RETAIL_APPAREL,COSMETICS,GEL,GARNIER,0,5,350,1,2022-01-02 14:59:12
8907,79-3457148,REAP-MEN-CHE-20,RETAIL_APPAREL,MENSWESTERNWEAR,BLAZZER,CHECKUPS,1,20,1600,1,2021-03-03 19:41:25
8908,19-0317159,FOBV-ALC-JHO-10,FOOD_BEVERAGES,ALCOHOL,WHISKEY,JHONIEE,1,10,200,0,2019-01-01 15:18:26
8909,61-2610128,TRAV-WAT-YAT-40,TRAVEL,WATER,CRUISE,YATRA,0,40,29900,1,2020-04-18 16:35:04
8910,93-1814640,TRAV-RAI-MUM-30,TRAVEL,RAILLWAY,METRO,MUMBAIMETRO,1,30,17300,0,2018-05-20 00:48:40
8911,97-4922608,REAP-ETH-WES-20,RETAIL_APPAREL,ETHINICWEAR,SALVAAR,WESTSIDE,1,20,1650,1,2019-05-23 07:31:10
8912,26-1879095,ELEC-MIN-MSI-40,ELECTRONIC,MINIAPPLIANCES,LAPTOP,MSI,0,40,4650,0,2018-07-22 22:00:26
8913,06-0975417,REAP-COS-ELL-30,RETAIL_APPAREL,COSMETICS,POLISH,ELLE,0,30,1950,0,2022-03-08 21:16:55
8914,17-9846068,ELEC-BIG-LG-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,LG,0,30,3750,1,2021-10-03 21:08:08
8915,77-5664622,TRAV-ROA-BOO-50,TRAVEL,ROAD,BUS,BOOKMYTRIP,1,50,47450,1,2021-08-07 13:39:31
8916,73-3856382,TRAV-WAT-CNT-25,TRAVEL,WATER,FERRI,CNTTRAVEL,1,25,13400,0,2022-01-14 11:44:25
8917,31-5010833,FOBV-CON-MAG-10,FOOD_BEVERAGES,CONTINENTAL,PASTA,MAGGI,0,10,200,0,2019-01-24 11:25:41
8918,91-1554741,ELEC-MIN-SAM-40,ELECTRONIC,MINIAPPLIANCES,TABLET,SAMSUNG,0,40,4000,1,2018-10-04 07:15:45
8919,51-7037664,ELEC-BIG-IGE-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,30,3000,0,2022-01-03 07:34:10
8920,40-1002948,TRAV-AIR-IND-30,TRAVEL,AIR,DOMESTIC,INDIGO,1,30,18200,1,2018-02-04 18:02:42
8921,66-1674869,TRAV-AIR-IND-50,TRAVEL,AIR,DOMESTIC,INDIGO,1,50,44650,1,2018-08-01 16:44:29
8922,32-9212775,FOBV-FAS-CHI-20,FOOD_BEVERAGES,FASTFOOD,BURGERS,CHIPOTLE,1,20,700,0,2021-06-15 02:42:16
8923,01-8728507,TRAV-RAI-IRC-50,TRAVEL,RAILLWAY,INTERSTATETRAIN,IRCTC,1,50,46200,1,2021-10-25 18:34:46
8924,13-2380797,TRAV-RAI-MUM-20,TRAVEL,RAILLWAY,DAILYTRAIN,MUMBAILOCAL,0,20,6200,0,2022-06-12 04:30:34
8925,07-2242834,ELEC-BIG-SAM-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,SAMSUNG,1,30,3300,0,2021-10-25 12:08:19
8926,18-8428476,TRAV-ROA-RAP-30,TRAVEL,ROAD,VEHICLE,RAPIDO,1,30,19150,1,2022-05-29 01:00:43
8927,23-9407497,ELEC-BIG-IGE-20,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,20,1950,1,2021-08-25 14:47:57
8928,99-4446848,ENTE-MOV-MOV-10,ENTERTAINMENT,MOVIE,ENGLISH,MOVIETIME,1,10,300,1,2021-06-20 21:15:16
8929,21-5093278,REAP-COS-YAR-30,RETAIL_APPAREL,COSMETICS,POWDER,YARDLEY,0,30,1800,0,2020-02-25 03:34:36
8930,83-1978493,REAP-LAD-DEN-20,RETAIL_APPAREL,LADIESWESTERNWEAR,CROPTOP,DENIM,1,20,1600,0,2019-09-21 19:48:11
8931,15-9504401,TRAV-RAI-MRD-40,TRAVEL,RAILLWAY,TRAM,MRDC,1,40,37400,0,2018-08-14 19:21:01
8932,35-3340747,ENTE-SPO-IND-10,ENTERTAINMENT,SPORTS,CRICKET,INDIA,1,10,350,1,2018-03-01 02:33:04
8933,20-9486613,TRAV-ROA-GOI-30,TRAVEL,ROAD,TEMPO,GOIBIBO,0,30,25950,0,2022-03-31 04:38:45
8934,86-9466413,FOBV-SOF-COC-10,FOOD_BEVERAGES,SOFTDRINKS,COLA,COCOCOLA,0,10,200,0,2021-10-06 13:25:23
8935,33-2224706,REAP-ETH-ZAH-10,RETAIL_APPAREL,ETHINICWEAR,SAREE,ZAHIRA,0,10,600,1,2018-03-12 00:46:37
8936,98-0427047,TRAV-RAI-MRD-50,TRAVEL,RAILLWAY,TRAM,MRDC,1,50,49000,0,2019-01-18 02:28:49
8937,89-9883954,REAP-LAD-ZAR-20,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,ZARA,0,20,1300,0,2018-10-10 02:25:10
8938,51-5187882,ELEC-BIG-LG-10,ELECTRONIC,BIGAPPLIANCES,TV,LG,1,10,1450,1,2021-01-28 18:56:33
